TEODP Subset Summer 2017 CPU:ProgramCode_DP-CR3000_Updated_28-Jul-2016.CR3,,,,,,,,,,,,,
TimeStamp,WS10mMax_m/s,WS10mMin_m/s,WS10mAvg_m/s,WS10mStd_m/s,WS2mMax_m/s,WS2mMin_m/s,WS2mAvg_m/s,WS2mStd_m/s,WindDir10m_Deg,AirT10mAvg_DegC,AirT2mAvg_DegC,BPAvg_mmHg,RH_Perc
5/18/2017 17:30,12.09,5.36,8.41,1.37,10.97,4.6,7.12,1.17,151.2,31.04,31.37,458.5,44.74
5/18/2017 17:45,13.05,4.76,8.7,1.98,11.72,4.98,7.68,1.46,132,30.83,31.1,458.5,45.8
5/18/2017 18:00,10.72,4.69,7.97,1.41,10.08,3.93,7.23,1.19,152.2,30.77,31,458.5,45.45
5/18/2017 18:15,13.87,3.73,8.63,1.75,12.17,4.3,7.4,1.41,116,30.67,30.86,458.6,46.77
5/18/2017 18:30,12.06,4.46,7.26,1.63,9.47,3.63,6.51,1.45,162.2,30.65,30.8,458.6,47.06
5/18/2017 18:45,12.36,5.16,9.01,1.6,11.27,4.83,7.77,1.35,142.5,30.34,30.43,458.6,46.34
5/18/2017 19:00,12.01,5.06,7.92,1.55,10.52,4.45,6.89,1.28,153.6,30.04,30.06,458.6,49.12
5/18/2017 19:15,11.13,5,8.15,1.36,9.4,4.53,6.92,1.21,147.5,29.86,29.85,460.6,48.66
5/18/2017 19:30,11.93,5.22,8.01,1.35,10.9,4.23,7.11,1.26,142.3,29.77,29.75,460.6,49.89
5/18/2017 19:45,10.69,4.36,7.55,1.65,9.92,3.85,6.64,1.36,144.7,29.59,29.56,460.6,50.3
5/18/2017 20:00,11.59,4.26,7.31,1.37,9.47,4.15,6.58,1.26,147.7,29.58,29.54,460.6,50.58
5/18/2017 20:15,11.98,4.03,6.73,1.56,11.12,3.4,6.12,1.46,144.2,29.46,29.41,460.5,50.53
5/18/2017 20:30,11.64,4.74,8.07,1.44,11.87,4.68,7.51,1.24,153.8,29.48,29.45,460.5,49.87
5/18/2017 20:45,12.79,4.96,8.87,1.72,13,4.23,8.14,1.68,115.5,29.47,29.42,460.5,49.94
5/18/2017 21:00,13.61,5.25,8.98,1.94,13.6,5.95,8.62,1.68,110.2,29.31,29.27,460.5,50.92
5/18/2017 21:15,14.12,5.66,9.29,1.76,13.07,5.65,9.09,1.49,146.2,29.22,29.18,461,50.96
5/18/2017 21:30,16.06,5.8,10.56,2.42,14.2,5.5,9.78,2.16,115.8,29.17,29.14,461,51.71
5/18/2017 21:45,15.51,6.2,10.75,2.22,14.35,4.9,9.84,1.93,145.8,28.96,28.93,461,53.96
5/18/2017 22:00,21.18,9.45,13.28,2.25,17.27,8.27,12.09,1.87,141.2,28.43,28.31,461.1,54.89
5/18/2017 22:15,21.41,9.6,13.71,2.64,20.72,7.6,11.86,2.55,114.7,28.13,28.07,463.4,55.72
5/18/2017 22:30,18.01,7.41,12.99,2.33,17.64,7.45,12,1.94,137.7,27.97,27.93,463.4,56.05
5/18/2017 22:45,21.09,9.74,14.02,2.43,18.25,8.95,12.83,2.07,145.8,27.94,27.86,463.4,55.54
5/18/2017 23:00,23.45,10.18,14.71,2.6,21.02,9.17,13.7,2.24,147.8,27.71,27.64,463.4,55.19
5/18/2017 23:15,18.72,7.4,12.5,2.07,18.32,7.52,11.62,1.87,126.4,27.7,27.65,464,52.86
5/18/2017 23:30,17.34,7.5,11.47,2,15.62,6.18,10.11,1.84,152.4,27.57,27.51,464,55.32
5/18/2017 23:45,16.38,7.69,11.79,1.79,14.27,6.62,10.23,1.51,142,27.39,27.32,464,54.5
5/19/2017 0:00,16.33,6.35,10.13,2.13,15.17,6.25,9.76,1.87,109.4,27.3,27.26,464,54.1
5/19/2017 0:15,15.42,5.26,8.43,2.02,14.65,4.3,7.89,2.06,124.3,27.13,27.07,463.3,53.85
5/19/2017 0:30,21.08,3.82,12,4.13,15.69,3.48,9.4,3.01,177.9,27.14,27.03,463.3,53.69
5/19/2017 0:45,17.82,8.54,14.11,2.16,14.95,7.38,11.28,1.76,152.5,26.99,26.88,463.3,54.04
5/19/2017 1:00,16.14,8.23,11.66,1.94,13.82,6.48,9.91,1.69,149.8,26.69,26.61,463.3,55.78
5/19/2017 1:15,14.11,5.83,9.77,1.87,12.4,4.3,8.18,1.66,134.1,26.41,26.32,463.8,58
5/19/2017 1:30,12.61,4.92,7.89,1.45,9.78,3.63,6.7,1.29,144.9,26.1,26.02,463.8,59.08
5/19/2017 1:45,12.56,5.52,8.13,1.36,9.85,4.45,6.95,1.05,118.2,25.97,25.89,463.8,58.97
5/19/2017 2:00,12.61,5.53,8.66,1.46,10.9,5.27,7.59,1.2,134.3,25.73,25.67,463.8,60.62
5/19/2017 2:15,13.75,6.3,9.32,1.61,11.57,4.08,7.52,1.51,140.6,25.57,25.48,464.3,61.72
5/19/2017 2:30,10.56,3.45,6.81,1.52,9.62,2.43,5.72,1.62,158.2,25.31,25.23,464.3,63.2
5/19/2017 2:45,12.54,3.71,6.67,1.75,9.7,2.73,5.23,1.44,146.4,25.18,25.05,464.3,63.04
5/19/2017 3:00,12.36,6.25,9.11,1.32,9.78,4.38,7.22,1.19,156.4,25.06,24.96,464.4,64.1
5/19/2017 3:15,12.81,6.88,9.89,1.4,11.2,5.05,8.21,1.41,132.6,24.85,24.76,466.7,65.36
5/19/2017 3:30,14.56,6.3,9.25,1.61,13.22,4.9,8.04,1.36,143.1,24.66,24.59,466.7,66.02
5/19/2017 3:45,12.52,5.87,9.02,1.7,11.05,4.75,7.43,1.47,146.2,24.46,24.38,466.7,67.91
5/19/2017 4:00,13.52,5.93,9.61,1.6,11.35,4.23,7.79,1.44,164.5,24.26,24.17,466.7,69.64
5/19/2017 4:15,12.76,6.06,9,1.63,10.82,4.6,7.51,1.45,145.5,24.09,24.01,465.2,70.41
5/19/2017 4:30,13.37,4.8,8.56,1.73,12.1,3.63,7.4,1.48,151.6,23.97,23.91,465.2,71.35
5/19/2017 4:45,12.16,5.57,8.82,1.36,11.27,5.05,7.46,1.28,140.8,23.89,23.82,465.2,72.05
5/19/2017 5:00,10.16,4.37,6.93,1.46,8.43,3.55,5.28,1.15,163.5,23.9,23.82,465.2,72.85
5/19/2017 5:15,8.69,2.73,5.86,1.2,7.22,2.43,4.44,1,138.8,23.83,23.76,465.6,73.19
5/19/2017 5:30,8.78,3.93,5.84,1.01,7.22,2.58,4.6,0.99,147.8,23.81,23.76,465.6,73.54
5/19/2017 5:45,9.5,3.49,5.82,1.06,8.2,2.28,4.56,0.94,140.4,23.82,23.76,465.6,73.52
5/19/2017 6:00,7.97,3.49,5.74,0.98,7.22,2.43,4.68,0.91,163.6,23.79,23.75,465.6,73.73
5/19/2017 6:15,9.03,3.13,5.83,1.14,7.97,2.95,4.8,1.12,174,23.81,23.76,465.8,73.51
5/19/2017 6:30,7.8,3.01,5.31,1.05,6.85,2.43,4.18,0.9,150,23.8,23.75,465.8,73.62
5/19/2017 6:45,8.42,3.64,6.36,1.07,7.38,2.88,5.22,0.93,161.9,23.76,23.73,465.8,73.66
5/19/2017 7:00,8.31,3.93,5.76,1.1,7.6,3.1,4.88,0.9,138.9,23.73,23.7,465.8,73.73
5/19/2017 7:15,8.14,3.51,5.71,0.93,6.85,2.43,4.6,0.89,138.2,23.76,23.73,465.8,73.75
5/19/2017 7:30,8.11,3.38,5.92,1.16,7,2.5,4.67,0.98,164.7,23.79,23.77,465.8,73.76
5/19/2017 7:45,7.72,2.92,5.3,1.06,7,2.35,4.47,0.94,142.1,23.79,23.78,465.8,73.64
5/19/2017 8:00,8.52,3.43,5.69,1.11,7.38,2.95,5.03,1,139.3,23.8,23.79,465.8,73.81
5/19/2017 8:15,7.76,3.04,5.51,1.08,7.67,2.65,4.85,0.99,142.5,23.81,23.81,466.1,73.87
5/19/2017 8:30,7.97,2.98,5.65,1.12,7.38,2.73,4.81,1.1,163.5,23.87,23.88,466.1,74.21
5/19/2017 8:45,10.23,3.29,5.77,1.59,9.25,2.58,5.14,1.35,120.5,23.98,24.02,466.1,73.18
5/19/2017 9:00,7.92,3.39,5.31,1.01,6.7,2.65,4.6,0.95,150.3,24.1,24.16,466.1,73.63
5/19/2017 9:15,7.05,2.57,4.22,1.06,6.33,1.98,3.44,0.98,157.6,24.17,24.2,464.6,73.73
5/19/2017 9:30,5.89,2.68,4.43,0.82,4.9,1.98,3.35,0.64,168.5,24.14,24.13,464.6,73.63
5/19/2017 9:45,6.27,2.4,3.88,0.92,5.5,1.6,2.98,0.82,166.5,24.13,24.12,464.6,74.4
5/19/2017 10:00,4.39,1.8,3,0.58,3.7,1.23,2.21,0.5,165,24.12,24.12,464.6,74.58
5/19/2017 10:15,3.46,1.55,2.45,0.41,2.8,1.3,1.96,0.33,151.5,24.16,24.17,465.1,74.31
5/19/2017 10:30,3.95,1.3,2.72,0.54,3.78,1.3,2.55,0.51,133,24.32,24.37,465.1,73.27
5/19/2017 10:45,5.87,2.39,3.68,0.68,4.83,2.05,3.17,0.58,136.9,24.56,24.63,465.1,70.76
5/19/2017 11:00,5.88,1.93,4.09,0.88,5.2,1.53,3.44,0.72,154.8,24.76,24.86,465.1,70.47
5/19/2017 11:15,6.02,2.27,3.8,0.77,4.83,1.83,3.15,0.65,145,24.9,25,464.6,69.81
5/19/2017 11:30,5.1,1.93,3.4,0.72,4.83,1.08,2.7,0.75,272.6,24.84,24.88,464.6,68.29
5/19/2017 11:45,5.36,1.87,3.39,0.87,4.53,1.38,2.79,0.81,308.6,21.62,21.83,464.6,82.7
5/19/2017 12:00,3.09,1.09,2.2,0.52,2.8,0.7,1.84,0.46,315.1,20.84,21.04,464.6,84.5
5/19/2017 12:15,3.58,0.9,2.16,0.6,3.4,0.33,1.84,0.62,289.7,20.69,20.88,466,87.3
5/19/2017 12:30,2.41,0.85,1.85,0.33,2.28,0.78,1.57,0.3,317.8,20.8,21,466,87.9
5/19/2017 12:45,2.7,1.04,1.74,0.42,2.8,0.85,1.47,0.41,7.672,20.88,21.02,466,88.6
5/19/2017 13:00,2.63,1.05,1.85,0.35,2.35,0.7,1.59,0.37,314.4,21.13,21.31,466,88.6
5/19/2017 13:15,2.93,1.04,2.16,0.36,2.5,0.85,1.8,0.33,353.6,21.25,21.41,467.9,88.3
5/19/2017 13:30,3.53,1.6,2.52,0.39,3.33,1.08,2.07,0.43,31.69,21.35,21.61,467.9,87.1
5/19/2017 13:45,3.54,1.07,2.51,0.59,3.55,0.33,2.2,0.64,14.45,23.07,23.46,467.9,76.04
5/19/2017 14:00,2.87,0.41,1.77,0.55,3.18,0,1.62,0.62,15.03,24.23,24.56,467.8,73.39
5/19/2017 14:15,3.1,0.87,1.99,0.42,2.65,0.4,1.66,0.43,37.47,24.17,24.46,463.7,73.89
5/19/2017 14:30,3.08,0.09,1.96,0.5,3.1,0,1.75,0.59,53.93,24.95,25.26,463.7,72.43
5/19/2017 14:45,4.02,0.64,2.19,0.72,3.55,0,1.97,0.75,87.9,26.74,27.29,463.7,64.32
5/19/2017 15:00,9.23,1.51,4.91,1.89,7.45,1.08,4.19,1.74,134.6,28.01,28.43,463.7,54.7
5/19/2017 15:15,10.25,4.12,6.82,1.26,8.8,4.23,6.13,1.07,155.6,28.19,28.39,461.3,54.9
5/19/2017 15:30,8.33,3.13,5.21,1.21,6.7,2.35,4.67,0.96,148.9,28.23,28.41,461.3,55.48
5/19/2017 15:45,9.28,1.66,4.61,1.57,7.75,2.05,4.36,1.35,130.9,28.5,28.68,461.3,53.84
5/19/2017 16:00,8.08,2.86,5.69,1.12,7.38,3.33,5.36,0.94,143.1,28.54,28.7,461.3,53.01
5/19/2017 16:15,9.23,3.26,5.72,1.45,8.8,2.65,5.48,1.38,107.1,28.83,29.03,461.8,52.55
5/19/2017 16:30,8.97,3.18,5.62,1.33,8.43,3.1,5.37,1.28,127.1,29.09,29.31,461.8,52.59
5/19/2017 16:45,9.83,2.66,5.88,1.58,8.65,2.8,5.41,1.41,123.7,28.98,29.13,461.8,52.59
5/19/2017 17:00,9.74,3.21,5.52,1.37,9.1,3.4,5.58,1.17,152,29,29.09,461.8,52.08
5/19/2017 17:15,9.28,2.75,5.86,1.61,8.05,3.33,5.32,1.22,149.1,29.08,29.19,461.2,52.91
5/19/2017 17:30,8.45,3.38,5.57,1.09,7.67,3.33,5.29,0.91,132,29.1,29.18,461.2,52.91
5/19/2017 17:45,7.74,2.66,5.02,1.01,7.3,2.65,4.79,1,144,29.08,29.14,461.2,53.38
5/19/2017 18:00,8.11,2.52,5.03,1.12,7.83,2.73,4.94,1.05,114,28.92,28.97,461.2,55.5
5/19/2017 18:15,7.17,1.6,4.46,1.24,7.15,1.38,4.38,1.26,127.6,28.81,28.85,461.2,55.85
5/19/2017 18:30,8.73,2.6,4.96,1.35,8.05,2.2,4.58,1.19,137.6,28.95,28.95,461.2,56
5/19/2017 18:45,7.79,2.32,4.63,1.08,7.45,2.05,4.16,1.02,112.8,28.82,28.81,461.2,56.4
5/19/2017 19:00,6.26,2.42,4.22,0.86,5.73,2.35,3.87,0.81,136.1,28.94,28.91,461.2,54.98
5/19/2017 19:15,7.82,3.05,5.35,1.01,7.3,3.1,4.9,0.81,137.6,29.01,28.98,460.9,54.54
5/19/2017 19:30,9.33,3.47,5.73,1.51,8.73,3.55,5.63,1.17,106,29.08,29.05,460.9,53.86
5/19/2017 19:45,9.74,3.01,5.78,1.37,9.25,3.03,5.44,1.36,157.4,29.11,29.06,460.9,53.47
5/19/2017 20:00,9.32,3.36,6.03,1.25,7.75,2.88,5.45,1.08,145.1,29.04,28.98,460.9,53.55
5/19/2017 20:15,8.64,2.55,5.04,1.18,7.22,2.35,4.58,1.02,121.6,28.96,28.89,461.2,54.42
5/19/2017 20:30,9.94,3.61,6.08,1.18,8.8,3.18,5.31,1,141.6,28.9,28.82,461.2,55.68
5/19/2017 20:45,8.84,3.62,6.01,1.12,8.43,3.25,5.3,0.98,134.9,28.74,28.66,461.2,56.87
5/19/2017 21:00,9.78,4.6,6.77,1.05,8.35,4,5.91,0.97,144.5,28.66,28.58,461.2,56.97
5/19/2017 21:15,9.53,4.64,7.06,1.07,8.05,3.93,6.38,0.93,142,28.53,28.46,461.4,57.27
5/19/2017 21:30,10.66,4.8,7.11,1.18,8.95,3.93,6.22,1,147.7,28.45,28.38,461.4,57.64
5/19/2017 21:45,9.75,4.22,6.45,0.98,8.27,3.25,5.48,0.97,160.1,28.35,28.26,461.4,58.25
5/19/2017 22:00,11.42,3.71,7.48,1.67,9.55,3.63,6.34,1.42,135,28.34,28.24,461.4,57.49
5/19/2017 22:15,10.79,3.89,6.83,1.53,8.8,2.58,5.85,1.56,147.6,28.22,28.12,461.7,58.03
5/19/2017 22:30,10.32,2.57,6.07,1.44,8.57,2.5,4.78,1.07,154.8,28,27.85,461.7,59.12
5/19/2017 22:45,9.92,3.21,6.72,1.41,8.43,2.43,5.52,1.33,204,27.9,27.79,461.7,60.43
5/19/2017 23:00,8.26,2.42,5.07,1.07,6.92,1.45,3.85,1.05,181.8,27.8,27.62,461.7,60.11
5/19/2017 23:15,6.16,1.22,3.47,1.06,4.98,0.93,2.58,0.9,196.3,27.8,27.68,462.1,59.41
5/19/2017 23:30,7.51,2.22,4.31,1.16,6.18,1.45,3.28,0.99,184.9,27.97,27.82,462.1,58.87
5/19/2017 23:45,8.15,2.86,5.19,1.2,6.62,1.83,3.82,0.92,182,27.94,27.81,462.1,59.41
5/20/2017 0:00,8.57,3.1,5.69,1.26,7.45,2.2,4.24,1.16,174.4,27.76,27.65,462.1,59.78
5/20/2017 0:15,10.41,3.63,6.12,1.42,7.08,2.13,4.55,1.22,184.9,27.71,27.6,462.2,60.22
5/20/2017 0:30,11.87,3.11,6.26,2.27,9.1,1.98,4.67,1.77,205.8,27.46,27.36,462.2,57.98
5/20/2017 0:45,14.82,4.87,7.88,1.8,10.82,3.03,5.94,1.43,203.4,26.74,26.61,462.2,44.14
5/20/2017 1:00,7.98,1.68,3.96,1.5,5.65,0.93,3.12,1.16,256.2,25.03,25.03,462.2,65.97
5/20/2017 1:15,4.4,1.79,3.01,0.66,4.23,1.45,2.38,0.56,271.1,22.45,22.45,463.5,75.06
5/20/2017 1:30,5.62,0.73,2.05,1.05,6.18,0,1.43,1.05,301.5,21.83,21.77,463.5,78.8
5/20/2017 1:45,4.44,0.9,2.14,0.7,3.55,0,1.47,0.72,14,21.09,20.94,463.5,83.4
5/20/2017 2:00,5.52,2.49,3.95,0.57,4.45,1.98,3.23,0.57,52.86,20.8,20.52,463.5,83.9
5/20/2017 2:15,7.87,0.84,4.31,1.75,6.48,0.25,3.38,1.43,335.6,20.6,20.43,467.4,84.7
5/20/2017 2:30,6.75,2.56,4.42,1,6.1,2.28,3.79,0.89,350.9,20.34,20.19,467.4,85.7
5/20/2017 2:45,5.21,1.85,3.43,0.65,4.9,1.15,2.88,0.67,325.2,19.93,19.82,467.4,89
5/20/2017 3:00,3.85,1.28,2.61,0.6,3.63,0.78,2.14,0.56,351.2,19.8,19.67,467.4,89.3
5/20/2017 3:15,2.63,0.55,1.53,0.42,2.13,0,1.12,0.55,334.8,19.72,19.58,468.9,89.1
5/20/2017 3:30,2.79,1.77,2.25,0.27,2.5,1.08,1.68,0.28,336.9,19.59,19.41,468.9,89.5
5/20/2017 3:45,3.24,1.35,2.17,0.34,2.28,1.08,1.66,0.25,337.4,19.42,19.25,468.9,90
5/20/2017 4:00,2.98,1.4,2.04,0.32,2.28,0.78,1.51,0.34,301.2,19.28,19.12,469,90.4
5/20/2017 4:15,3.49,1.21,2.59,0.47,2.73,1.08,1.94,0.4,316.8,19.08,18.95,470,91.5
5/20/2017 4:30,4.09,1.74,2.97,0.47,3.48,1.15,2.41,0.46,329.1,18.99,18.88,470,91.8
5/20/2017 4:45,4.31,0.86,2.72,0.8,3.78,0.4,2.29,0.73,328.8,18.93,18.82,470,92
5/20/2017 5:00,2.95,1.2,1.81,0.39,2.35,0.48,1.37,0.35,335.7,18.91,18.78,470,92
5/20/2017 5:15,2.72,0,1.33,0.63,2.95,0,0.93,0.68,269.1,18.86,18.73,470.9,92.2
5/20/2017 5:30,1.59,0,0.75,0.38,1.38,0,0.15,0.35,224.2,18.83,18.69,470.9,92.2
5/20/2017 5:45,1.95,0.63,1.33,0.35,1.3,0,0.62,0.39,302.1,18.78,18.56,470.9,92.4
5/20/2017 6:00,2.85,0.67,2,0.39,2.2,0.33,1.31,0.37,324.5,18.72,18.53,470.9,92.7
5/20/2017 6:15,2.82,1.21,1.96,0.36,2.28,0.48,1.44,0.34,316.1,18.84,18.73,471.3,92.5
5/20/2017 6:30,3.92,1.18,2.37,0.52,3.55,0.25,1.87,0.58,325.1,18.93,18.81,471.3,92.5
5/20/2017 6:45,6.52,1.67,3.44,0.92,5.57,1.53,2.86,0.91,334.9,19,18.91,471.3,90.5
5/20/2017 7:00,6.9,2.37,4.32,1,5.73,1.6,3.53,0.85,291.8,18.27,18.21,471.3,89.6
5/20/2017 7:15,6.98,2.76,4.52,0.93,7,2.43,3.75,0.92,326.6,17.94,17.89,470.8,89.8
5/20/2017 7:30,6.53,2.15,4.16,0.93,6.78,1.98,3.56,0.88,338.1,17.66,17.64,470.8,89.8
5/20/2017 7:45,6.62,2.2,4.68,0.97,5.88,2.05,3.94,0.91,310.1,17.44,17.41,470.8,89.5
5/20/2017 8:00,6.2,2.39,4.35,0.83,5.35,2.5,3.73,0.71,338.8,17.36,17.33,470.8,88.7
5/20/2017 8:15,6.68,2.43,4.44,0.93,5.8,1.83,3.74,0.84,334.4,17.35,17.33,471.4,87.5
5/20/2017 8:30,6.14,2.41,4.19,0.91,4.9,1.9,3.42,0.78,320.2,17.54,17.55,471.4,85.1
5/20/2017 8:45,4.68,1.82,3.24,0.65,4.38,1.6,2.75,0.57,333.4,17.64,17.66,471.4,84.2
5/20/2017 9:00,4.9,1.91,3.58,0.64,4.23,1.68,2.95,0.59,346.4,17.77,17.83,471.4,83.1
5/20/2017 9:15,4.72,1.37,2.86,0.74,4.23,1.08,2.47,0.68,347.3,17.95,18.04,471,80.9
5/20/2017 9:30,4.78,2.01,3.11,0.53,4.75,1.68,2.66,0.49,343.7,18.05,18.17,471,81.1
5/20/2017 9:45,4.94,1.99,3.43,0.66,4.53,1.75,2.94,0.65,327.4,18.39,18.61,471,76.41
5/20/2017 10:00,5.1,1.84,3.74,0.68,4.68,1.53,3.35,0.69,341.8,18.67,19.02,471,73.69
5/20/2017 10:15,4.6,0.92,2.56,0.79,4.08,0.78,2.15,0.7,294.6,18.51,18.7,469.6,74.9
5/20/2017 10:30,4.52,1.52,2.93,0.71,4.3,1.38,2.45,0.56,319.5,18.57,18.78,469.6,73.79
5/20/2017 10:45,5.3,1.88,3.15,0.67,4.45,1.45,2.64,0.63,326.9,18.54,18.73,469.6,72.5
5/20/2017 11:00,4.73,1.54,2.93,0.72,4.3,1.15,2.55,0.7,329.3,18.62,18.75,469.6,70.87
5/20/2017 11:15,4.1,1.18,2.78,0.65,3.78,1.15,2.3,0.57,297.4,18.89,19.02,469.7,68.44
5/20/2017 11:30,3.79,1.55,2.59,0.51,3.33,1.38,2.22,0.47,301.8,19.22,19.39,469.7,66.27
5/20/2017 11:45,5.55,1.24,3.11,0.79,5.05,1,2.7,0.72,305.8,19.73,20.04,469.7,63.13
5/20/2017 12:00,5.78,1.99,3.79,0.99,5.73,1.3,3.27,0.95,319.4,19.98,20.45,469.7,61.13
5/20/2017 12:15,6.6,2.67,4.65,0.94,5.95,2.43,4.01,0.77,8.85,20.55,21.19,468,59.21
5/20/2017 12:30,6.64,1.86,4.6,1.17,5.57,1.83,3.97,0.83,291.4,20.65,21.37,468,58.92
5/20/2017 12:45,6.03,2.19,3.89,0.91,5.2,1.83,3.37,0.65,331.1,20.91,21.53,468,57.23
5/20/2017 13:00,5.71,1.9,3.69,0.74,5.05,1.68,3.25,0.73,297.9,21.16,21.82,467.9,56.56
5/20/2017 13:15,5.5,1.6,3.68,0.9,5.2,1.75,3.21,0.78,324.7,21.16,21.72,464.7,54.63
5/20/2017 13:30,4,0.68,2.62,0.67,3.7,1,2.29,0.55,314.1,21.49,21.99,464.7,55.62
5/20/2017 13:45,5.37,1.93,3.51,0.85,4.9,1.53,3.11,0.73,323.1,21.8,22.38,464.7,53.14
5/20/2017 14:00,4.99,1.64,3.31,0.81,4.38,1.6,2.95,0.65,341.2,22.17,22.72,464.7,52.8
5/20/2017 14:15,5.79,1.7,3.24,0.88,5.35,1.53,2.86,0.86,317.4,22.54,23.15,465,47.82
5/20/2017 14:30,4.77,0.73,3.2,0.84,4.75,0.85,2.86,0.81,306.8,23.06,23.76,465,47.97
5/20/2017 14:45,6.4,1.54,3.76,0.95,6.4,1.23,3.32,0.86,314.6,23.07,23.7,465,49.31
5/20/2017 15:00,5.46,1.95,3.65,0.78,5.2,1.38,3.18,0.76,335.8,23.65,24.3,464.9,49.14
5/20/2017 15:15,6.08,1.47,3.65,1.11,6.1,1.45,3.24,0.94,332.3,23.79,24.49,462.3,47.21
5/20/2017 15:30,5.57,1.85,3.87,0.87,5.05,1.23,3.32,0.87,307.6,23.87,24.61,462.3,47.95
5/20/2017 15:45,7.13,1.57,4.41,1.05,7.38,1.53,3.79,0.92,321.2,24.08,24.78,462.3,47.09
5/20/2017 16:00,6,1.07,3.6,1.03,5.57,1.23,3.22,0.89,306.7,24.24,24.83,462.3,47.17
5/20/2017 16:15,7.57,1.76,4.06,1.33,6.1,1.68,3.47,1.08,291.5,24.28,24.99,461.7,46.13
5/20/2017 16:30,6.03,2.37,4.04,0.87,5.43,1.75,3.55,0.82,308.5,24.39,24.95,461.7,45.98
5/20/2017 16:45,6.07,1.69,3.73,1.12,5.73,1.68,3.19,0.95,301.8,24.18,24.61,461.7,46.04
5/20/2017 17:00,6.16,1.91,4.01,0.91,5.5,1.9,3.38,0.84,302.6,24.58,25.19,461.7,46.42
5/20/2017 17:15,6.64,2.24,4.02,0.95,5.5,1.98,3.49,0.8,349.4,24.51,25.02,462.2,45.28
5/20/2017 17:30,6.22,1.5,3.81,0.99,6.03,1.38,3.29,0.79,0.941,24.43,24.98,462.2,44.18
5/20/2017 17:45,5.69,1.55,3.46,0.86,5.2,1.45,2.96,0.77,326.9,24.56,25.04,462.2,40.96
5/20/2017 18:00,6.08,1.4,3.53,0.91,5.2,1.23,3,0.79,340.8,24.38,24.87,462.2,43.45
5/20/2017 18:15,5.16,1.25,3.13,0.77,5.35,0.85,2.6,0.78,0.053,24.31,24.81,462.3,42.52
5/20/2017 18:30,5.86,1,3.01,1.02,4.6,0.7,2.63,0.86,333.5,24.3,24.75,462.3,43.17
5/20/2017 18:45,4.86,1.71,3.28,0.72,4.3,1.45,2.79,0.67,320.3,24.04,24.43,462.3,42.36
5/20/2017 19:00,4.13,1.24,2.77,0.67,4.15,1,2.32,0.68,322.8,23.96,24.31,462.4,43.36
5/20/2017 19:15,3.94,1.36,2.38,0.62,3.78,0.55,1.99,0.54,350.4,23.97,24.34,463.4,44.04
5/20/2017 19:30,4.6,1.69,2.98,0.57,3.85,1.3,2.51,0.53,339.3,23.62,23.82,463.4,44.02
5/20/2017 19:45,4.04,1.08,2.43,0.67,3.78,0.78,1.98,0.58,345.6,23.3,23.45,463.4,45.09
5/20/2017 20:00,2.93,1.24,1.89,0.31,2.28,0.33,1.34,0.33,330.2,22.9,22.97,463.4,47.6
5/20/2017 20:15,2.05,1.15,1.52,0.2,1.53,0.25,0.93,0.23,337,22.43,22.35,464.6,52.2
5/20/2017 20:30,2.31,0.86,1.51,0.41,1.75,0,0.69,0.54,322.9,22.1,21.72,464.6,53.68
5/20/2017 20:45,2.22,1,1.52,0.29,1.53,0,0.85,0.33,338.8,21.72,21.28,464.6,55.11
5/20/2017 21:00,1.73,0.73,1.21,0.2,1,0,0.33,0.34,346.6,21.32,20.77,464.6,56.1
5/20/2017 21:15,1.75,0.69,1.27,0.27,1.38,0,0.64,0.39,353.2,20.92,20.52,467.2,58.33
5/20/2017 21:30,1.48,0.69,1.17,0.17,1.08,0,0.28,0.34,348.4,20.18,19.72,467.2,62.11
5/20/2017 21:45,1.54,0.55,1.13,0.19,0.93,0,0.27,0.31,331.2,20.2,19.69,467.2,61.47
5/20/2017 22:00,1.75,0.97,1.34,0.21,1.45,0,0.7,0.35,337.9,20.36,19.7,467.2,59.56
5/20/2017 22:15,1.55,0.64,1.08,0.23,1,0,0.31,0.36,335.3,20.15,19.56,469.9,61.1
5/20/2017 22:30,1.94,1.09,1.51,0.22,1.53,0,0.88,0.34,335.4,19.94,19.44,469.9,61.74
5/20/2017 22:45,2.33,1.25,1.81,0.31,1.75,0.4,1.14,0.29,346.5,19.49,19.02,469.9,64.07
5/20/2017 23:00,1.66,0.66,1.08,0.2,1.23,0,0.29,0.33,335,19.22,18.71,469.9,65.16
5/20/2017 23:15,2.37,0.71,1.56,0.38,1.6,0,0.86,0.42,337.4,18.96,18.41,470.8,67.48
5/20/2017 23:30,1.81,0.81,1.37,0.27,1.3,0,0.69,0.36,310.1,18.63,17.91,470.8,69.9
5/20/2017 23:45,2.25,1.28,1.85,0.26,1.75,0.33,1.18,0.29,326.9,18.47,17.69,470.8,70.11
5/21/2017 0:00,2.38,1.14,1.75,0.35,1.75,0,1.04,0.41,345.8,18.18,17.59,470.8,71.49
5/21/2017 0:15,2.36,1.01,1.51,0.29,1.83,0,0.92,0.34,322.4,17.95,17.5,472.1,72.67
5/21/2017 0:30,2.11,1.23,1.62,0.18,1.53,0.55,1.02,0.19,319.1,17.77,17.15,472.1,74.06
5/21/2017 0:45,2.52,1.58,1.94,0.21,2.05,0.85,1.27,0.24,335.7,17.63,16.95,472.1,74.51
